縣市,鄉鎮市區,村里,104年宅數,104年比例
桃園市,桃園區,文化里,202,46.15%
桃園市,桃園區,文明里,65,10.61%
桃園市,桃園區,武陵里,213,16.20%
桃園市,桃園區,大林里,427,9.44%
桃園市,桃園區,忠義里,286,7.41%
桃園市,桃園區,會稽里,458,9.99%
桃園市,桃園區,長美里,145,25.00%
桃園市,桃園區,民生里,125,14.01%
桃園市,桃園區,永興里,147,16.74%
桃園市,桃園區,汴洲里,145,8.23%
桃園市,桃園區,永安里,182,8.87%
桃園市,桃園區,東埔里,267,12.14%
桃園市,桃園區,東門里,201,12.85%
桃園市,桃園區,東山里,188,16.09%
桃園市,桃園區,萬壽里,51,10.96%
桃園市,桃園區,長安里,156,9.92%
桃園市,桃園區,中埔里,31,4.52%
桃園市,桃園區,西埔里,109,9.68%
桃園市,桃園區,西門里,144,14.86%
桃園市,桃園區,中和里,87,13.91%
桃園市,桃園區,文昌里,27,8.54%
桃園市,桃園區,新埔里,494,11.24%
桃園市,桃園區,中山里,485,15.27%
桃園市,桃園區,慈文里,260,9.66%
桃園市,桃園區,西湖里,87,11.83%
桃園市,桃園區,南門里,245,9.94%
桃園市,桃園區,南華里,55,9.23%
桃園市,桃園區,玉山里,205,9.49%
桃園市,桃園區,中成里,146,8.48%
桃園市,桃園區,中正里,257,10.52%
桃園市,桃園區,北門里,119,12.99%
桃園市,桃園區,雲林里,164,6.10%
桃園市,桃園區,福林里,190,9.04%
桃園市,桃園區,光興里,225,11.06%
桃園市,桃園區,龍山里,200,12.66%
桃園市,桃園區,龍岡里,221,8.30%
桃園市,桃園區,成功里,191,11.04%
桃園市,桃園區,青溪里,221,11.55%
桃園市,桃園區,朝陽里,115,11.56%
桃園市,桃園區,中興里,183,8.53%
桃園市,桃園區,豐林里,204,7.79%
桃園市,桃園區,建國里,212,9.08%
桃園市,桃園區,大豐里,151,7.70%
桃園市,桃園區,福安里,212,9.77%
桃園市,桃園區,三民里,219,11.10%
