縣市,鄉鎮市區,村里,105年宅數,105年比例
桃園市,桃園區,文化里,119,26.80%
桃園市,桃園區,文明里,59,9.70%
桃園市,桃園區,武陵里,222,16.86%
桃園市,桃園區,大林里,308,6.74%
桃園市,桃園區,忠義里,268,6.89%
桃園市,桃園區,會稽里,427,9.17%
桃園市,桃園區,長美里,135,23.11%
桃園市,桃園區,民生里,128,14.38%
桃園市,桃園區,永興里,132,15.09%
桃園市,桃園區,汴洲里,149,7.99%
桃園市,桃園區,永安里,178,8.64%
桃園市,桃園區,東埔里,207,9.42%
桃園市,桃園區,東門里,188,11.90%
桃園市,桃園區,東山里,157,13.41%
桃園市,桃園區,萬壽里,44,9.44%
桃園市,桃園區,長安里,140,8.88%
桃園市,桃園區,中埔里,32,4.62%
桃園市,桃園區,西埔里,124,11.01%
桃園市,桃園區,西門里,126,13.11%
桃園市,桃園區,中和里,93,14.29%
桃園市,桃園區,文昌里,21,6.36%
桃園市,桃園區,新埔里,416,9.25%
桃園市,桃園區,中山里,399,12.58%
桃園市,桃園區,慈文里,242,9.02%
桃園市,桃園區,西湖里,84,11.49%
桃園市,桃園區,南門里,220,8.79%
桃園市,桃園區,南華里,57,9.66%
桃園市,桃園區,玉山里,197,9.12%
桃園市,桃園區,中成里,128,7.40%
桃園市,桃園區,中正里,248,10.14%
桃園市,桃園區,北門里,94,10.26%
桃園市,桃園區,雲林里,143,5.33%
桃園市,桃園區,福林里,171,8.16%
桃園市,桃園區,光興里,227,11.18%
桃園市,桃園區,龍山里,173,10.90%
桃園市,桃園區,龍岡里,191,7.15%
桃園市,桃園區,成功里,171,9.88%
桃園市,桃園區,青溪里,223,11.85%
桃園市,桃園區,朝陽里,99,9.92%
桃園市,桃園區,中興里,185,8.59%
桃園市,桃園區,豐林里,224,8.52%
桃園市,桃園區,建國里,223,8.62%
桃園市,桃園區,大豐里,158,7.64%
桃園市,桃園區,福安里,184,8.49%
桃園市,桃園區,三民里,199,10.10%
桃園市,桃園區,大興里,406,7.83%
桃園市,桃園區,春日里,219,7.73%
桃園市,桃園區,信光里,325,10.07%
桃園市,桃園區,中寧里,413,11.22%
桃園市,桃園區,同安里,676,15.49%
桃園市,桃園區,莊敬里,496,11.07%
桃園市,桃園區,文中里,60,6.47%
桃園市,桃園區,泰山里,173,10.34%
桃園市,桃園區,中路里,217,10.89%
桃園市,桃園區,中德里,238,9.03%
桃園市,桃園區,龍祥里,192,9.05%
桃園市,桃園區,大有里,305,9.82%
桃園市,桃園區,寶山里,283,7.16%
桃園市,桃園區,龍鳳里,401,11.87%
桃園市,桃園區,龍安里,331,13.79%
桃園市,桃園區,自強里,358,9.37%
桃園市,桃園區,中信里,320,11.31%
桃園市,桃園區,長德里,210,9.28%
桃園市,桃園區,中平里,253,10.77%
桃園市,桃園區,中原里,137,6.70%
桃園市,桃園區,中泰里,134,7.32%
桃園市,桃園區,南埔里,262,10.97%
桃園市,桃園區,寶慶里,243,7.67%
桃園市,桃園區,北埔里,206,9.54%
桃園市,桃園區,中聖里,236,8.35%
桃園市,桃園區,龍壽里,288,10.51%
桃園市,桃園區,同德里,211,7.11%
桃園市,桃園區,明德里,101,6.82%
桃園市,桃園區,寶安里,283,7.47%
桃園市,桃園區,瑞慶里,286,9.98%
桃園市,桃園區,三元里,164,9.81%
桃園市,中壢區,龍平里,128,9.58%
桃園市,中壢區,龍昌里,179,7.72%
桃園市,中壢區,仁德里,141,9.19%
桃園市,中壢區,永興里,120,21.74%
桃園市,中壢區,內壢里,98,10.99%
桃園市,中壢區,成功里,95,6.54%
桃園市,中壢區,光明里,249,9.21%
桃園市,中壢區,自立里,128,5.53%
桃園市,中壢區,自強里,97,6.13%
桃園市,中壢區,中堅里,164,9.73%
桃園市,中壢區,龍興里,208,11.42%
桃園市,中壢區,仁美里,259,9.37%
桃園市,中壢區,仁愛里,105,8.94%
桃園市,中壢區,新街里,170,12.72%
桃園市,中壢區,中央里,154,9.06%
桃園市,中壢區,普仁里,692,14.90%
桃園市,中壢區,普義里,187,9.76%
桃園市,中壢區,忠義里,497,21.06%
桃園市,中壢區,中正里,271,11.03%
桃園市,中壢區,興仁里,420,13.87%
桃園市,中壢區,東興里,353,17.54%
桃園市,中壢區,洽溪里,1575,50.95%
桃園市,中壢區,篤行里,135,8.94%
桃園市,中壢區,新明里,247,12.79%
桃園市,中壢區,新興里,160,9.62%
桃園市,中壢區,中原里,127,7.74%
