縣市,鄉鎮市區,村里,103年宅數,103年比例
基隆市,中正區,德義里,61,15.79%
基隆市,中正區,正義里,125,18.43%
基隆市,中正區,信義里,69,15.06%
基隆市,中正區,義重里,101,16.43%
基隆市,中正區,港通里,129,17.57%
基隆市,中正區,中船里,107,12.86%
基隆市,中正區,正船里,80,16.93%
基隆市,中正區,入船里,86,18.16%
基隆市,中正區,中砂里,96,14.58%
基隆市,中正區,正砂里,208,15.67%
基隆市,中正區,真砂里,85,11.63%
基隆市,中正區,砂灣里,169,15.36%
基隆市,中正區,建國里,168,15.47%
基隆市,中正區,中濱里,117,17.97%
基隆市,中正區,海濱里,66,10.41%
基隆市,中正區,社寮里,102,12.89%
基隆市,中正區,和憲里,74,17.68%
基隆市,中正區,平寮里,86,14.79%
基隆市,中正區,八斗里,78,12.41%
基隆市,中正區,碧砂里,106,16.53%
基隆市,中正區,長潭里,32,16.89%
基隆市,中正區,砂子里,649,16.22%
基隆市,中正區,中正里,142,14.61%
基隆市,中正區,正濱里,87,12.18%
基隆市,中正區,新豐里,547,12.03%
基隆市,中正區,新富里,199,8.57%
基隆市,七堵區,長興里,132,7.81%
基隆市,七堵區,正光里,143,12.85%
基隆市,七堵區,富民里,131,8.37%
基隆市,七堵區,永平里,68,7.33%
基隆市,七堵區,永安里,82,8.24%
基隆市,七堵區,八德里,92,13.04%
基隆市,七堵區,自強里,147,28.09%
基隆市,七堵區,六堵里,117,10.67%
基隆市,七堵區,泰安里,200,8.85%
基隆市,七堵區,堵北里,116,7.66%
基隆市,七堵區,堵南里,113,10.96%
基隆市,七堵區,瑪南里,21,14.04%
基隆市,七堵區,瑪東里,25,19.32%
基隆市,七堵區,瑪西里,24,17.31%
基隆市,七堵區,友一里,134,10.52%
基隆市,七堵區,友二里,42,21.58%
基隆市,七堵區,正明里,73,7.88%
基隆市,七堵區,百福里,185,7.18%
基隆市,七堵區,實踐里,118,7.28%
基隆市,七堵區,長安里,167,12.75%
基隆市,暖暖區,八西里,73,10.53%
基隆市,暖暖區,八堵里,42,13.82%
基隆市,暖暖區,八南里,104,29.01%
基隆市,暖暖區,過港里,248,13.34%
基隆市,暖暖區,碇內里,169,12.31%
基隆市,暖暖區,碇和里,210,11.69%
基隆市,暖暖區,暖同里,102,9.44%
基隆市,暖暖區,暖暖里,154,12.97%
基隆市,暖暖區,暖東里,32,19.69%
基隆市,暖暖區,暖西里,243,11.62%
基隆市,暖暖區,八中里,51,16.67%
基隆市,暖暖區,碇安里,232,10.01%
基隆市,暖暖區,碇祥里,731,20.44%
基隆市,仁愛區,林泉里,126,16.83%
基隆市,仁愛區,花崗里,48,12.57%
基隆市,仁愛區,虹橋里,89,12.88%
基隆市,仁愛區,水錦里,111,15.14%
基隆市,仁愛區,智仁里,120,12.10%
基隆市,仁愛區,和明里,95,11.28%
基隆市,仁愛區,忠勇里,56,14.03%
基隆市,仁愛區,玉田里,78,16.76%
基隆市,仁愛區,仁德里,88,19.51%
基隆市,仁愛區,博愛里,56,7.68%
基隆市,仁愛區,福仁里,34,9.27%
基隆市,仁愛區,誠仁里,70,13.80%
基隆市,仁愛區,吉仁里,157,12.55%
基隆市,仁愛區,育仁里,56,14.58%
基隆市,仁愛區,英仁里,106,17.14%
基隆市,仁愛區,龍門里,76,18.89%
基隆市,仁愛區,德厚里,80,9.02%
基隆市,仁愛區,曲水里,68,13.53%
基隆市,仁愛區,崇文里,124,20.00%
基隆市,仁愛區,文安里,96,18.65%
基隆市,仁愛區,兆連里,61,14.21%
基隆市,仁愛區,獅球里,100,19.71%
基隆市,仁愛區,書院里,69,14.32%
基隆市,仁愛區,朝棟里,126,9.36%
基隆市,仁愛區,明德里,58,15.32%
基隆市,仁愛區,同風里,38,12.37%
基隆市,仁愛區,文昌里,80,19.17%
基隆市,仁愛區,新店里,73,21.70%
基隆市,仁愛區,光華里,65,6.45%
基隆市,中山區,新建里,62,14.74%
基隆市,中山區,安民里,99,17.07%
基隆市,中山區,安平里,69,17.28%
基隆市,中山區,中山里,77,18.57%
基隆市,中山區,民治里,76,18.21%
基隆市,中山區,中興里,131,14.40%
基隆市,中山區,仁正里,59,17.42%
基隆市,中山區,健民里,96,16.29%
基隆市,中山區,通化里,87,16.07%
基隆市,中山區,居仁里,146,21.52%
基隆市,中山區,通明里,126,15.04%
基隆市,中山區,協和里,103,16.63%
基隆市,中山區,文化里,72,16.19%
基隆市,中山區,仙洞里,69,21.03%
基隆市,中山區,太白里,82,20.78%
基隆市,中山區,西榮里,56,16.85%
基隆市,中山區,西華里,61,13.47%
基隆市,中山區,西定里,101,22.64%
基隆市,中山區,西康里,153,21.24%
基隆市,中山區,德和里,248,9.87%
基隆市,中山區,中和里,311,11.50%
基隆市,中山區,德安里,217,11.73%
基隆市,中山區,和平里,77,23.95%
基隆市,中山區,和慶里,334,11.33%
