縣市,鄉鎮市區,村里,106年宅數,106年比例
新竹市,東區,南門里,95,16.63%
新竹市,東區,福德里,83,10.29%
新竹市,東區,南市里,65,13.07%
新竹市,東區,關帝里,34,12.08%
新竹市,東區,東門里,21,7.89%
新竹市,東區,榮光里,9,8.60%
新竹市,東區,成功里,63,17.86%
新竹市,東區,下竹里,52,12.09%
新竹市,東區,竹蓮里,28,8.82%
新竹市,東區,寺前里,34,10.56%
新竹市,東區,育賢里,57,14.66%
新竹市,東區,中正里,18,7.73%
新竹市,東區,公園里,167,9.92%
新竹市,東區,頂竹里,132,9.93%
新竹市,東區,南大里,61,9.64%
新竹市,東區,振興里,212,7.37%
新竹市,東區,親仁里,73,8.47%
新竹市,東區,文華里,164,7.62%
新竹市,東區,復中里,157,7.62%
新竹市,東區,三民里,262,10.36%
新竹市,東區,東園里,267,9.22%
新竹市,東區,東勢里,42,4.20%
新竹市,東區,光復里,212,15.78%
新竹市,東區,豐功里,155,6.61%
新竹市,東區,武功里,125,5.93%
新竹市,東區,綠水里,194,6.55%
新竹市,東區,東山里,135,9.80%
新竹市,東區,光鎮里,76,5.50%
新竹市,東區,新興里,113,8.01%
新竹市,東區,柴橋里,296,11.95%
新竹市,東區,高峰里,180,7.29%
新竹市,東區,仙宮里,56,7.06%
新竹市,東區,光明里,206,10.51%
新竹市,東區,立功里,82,15.67%
新竹市,東區,軍功里,162,9.82%
新竹市,東區,建功里,108,6.20%
新竹市,東區,前溪里,42,5.54%
新竹市,東區,水源里,82,8.09%
新竹市,東區,千甲里,44,7.37%
新竹市,東區,埔頂里,769,22.74%
新竹市,東區,龍山里,835,15.98%
新竹市,東區,新莊里,185,6.53%
新竹市,東區,仙水里,194,8.10%
新竹市,東區,金山里,277,8.00%
新竹市,東區,關東里,251,10.38%
新竹市,東區,科園里,184,7.00%
新竹市,東區,建華里,83,8.54%
新竹市,東區,新光里,116,8.30%
新竹市,東區,復興里,201,8.80%
新竹市,東區,錦華里,164,14.02%
新竹市,東區,湖濱里,133,9.65%
新竹市,東區,明湖里,221,8.15%
新竹市,東區,關新里,259,9.52%
新竹市,北區,西門里,88,27.27%
新竹市,北區,仁德里,67,14.32%
新竹市,北區,潛園里,56,14.56%
新竹市,北區,中央里,38,18.13%
新竹市,北區,崇禮里,41,8.19%
新竹市,北區,石坊里,35,10.92%
新竹市,北區,興南里,65,8.50%
新竹市,北區,北門里,58,11.91%
新竹市,北區,中興里,55,16.67%
新竹市,北區,大同里,40,10.16%
新竹市,北區,中山里,150,29.06%
新竹市,北區,長和里,64,9.19%
新竹市,北區,新民里,113,13.75%
新竹市,北區,民富里,216,10.40%
新竹市,北區,水田里,225,12.82%
新竹市,北區,文雅里,202,10.35%
新竹市,北區,光田里,58,6.00%
新竹市,北區,士林里,49,8.64%
新竹市,北區,福林里,94,5.88%
新竹市,北區,古賢里,16,6.25%
新竹市,北區,湳雅里,55,4.73%
新竹市,北區,舊社里,165,6.81%
新竹市,北區,武陵里,116,5.49%
新竹市,北區,南寮里,286,11.33%
新竹市,北區,舊港里,24,13.66%
新竹市,北區,康樂里,146,11.43%
新竹市,北區,港北里,99,15.28%
新竹市,北區,中寮里,224,13.95%
新竹市,北區,海濱里,172,10.69%
新竹市,北區,客雅里,46,7.38%
新竹市,北區,育英里,216,11.35%
新竹市,北區,曲溪里,155,7.78%
新竹市,北區,西雅里,141,10.08%
新竹市,北區,南勢里,105,6.60%
新竹市,北區,大鵬里,0,0.00%
新竹市,北區,境福里,167,8.00%
新竹市,北區,磐石里,182,8.27%
新竹市,北區,新雅里,95,6.33%
新竹市,北區,光華里,148,9.34%
新竹市,北區,金華里,181,7.54%
新竹市,北區,金竹里,129,5.08%
新竹市,北區,湳中里,216,6.00%
新竹市,北區,金雅里,43,5.98%
新竹市,北區,台溪里,184,12.85%
新竹市,北區,中雅里,247,13.22%
新竹市,香山區,港南里,89,9.64%
新竹市,香山區,虎山里,102,5.75%
新竹市,香山區,虎林里,53,6.89%
新竹市,香山區,浸水里,94,11.05%
新竹市,香山區,樹下里,40,6.38%
新竹市,香山區,埔前里,74,5.80%
新竹市,香山區,中埔里,49,4.41%
新竹市,香山區,牛埔里,210,8.88%
新竹市,香山區,頂埔里,200,6.42%
新竹市,香山區,東香里,243,10.76%
新竹市,香山區,香村里,209,13.86%
新竹市,香山區,香山里,109,6.05%
新竹市,香山區,大庄里,85,7.39%
新竹市,香山區,美山里,21,5.68%
新竹市,香山區,朝山里,61,7.54%
新竹市,香山區,海山里,81,8.62%
新竹市,香山區,茄苳里,253,22.06%
新竹市,香山區,大湖里,31,10.59%
新竹市,香山區,南隘里,26,8.63%
新竹市,香山區,中隘里,106,12.10%
新竹市,香山區,內湖里,143,8.55%
新竹市,香山區,鹽水里,34,6.89%
新竹市,香山區,南港里,25,10.29%
新竹市,香山區,頂福里,338,16.90%
