縣市,鄉鎮市區,村里,106年宅數,106年比例
基隆市,中正區,德義里,64,16.46%
基隆市,中正區,正義里,113,16.54%
基隆市,中正區,信義里,64,14.03%
基隆市,中正區,義重里,90,14.66%
基隆市,中正區,港通里,127,17.29%
基隆市,中正區,中船里,96,11.48%
基隆市,中正區,正船里,82,17.41%
基隆市,中正區,入船里,85,17.81%
基隆市,中正區,中砂里,111,14.72%
基隆市,中正區,正砂里,195,14.74%
基隆市,中正區,真砂里,67,9.32%
基隆市,中正區,砂灣里,154,13.97%
基隆市,中正區,建國里,163,14.93%
基隆市,中正區,中濱里,105,16.05%
基隆市,中正區,海濱里,66,10.47%
基隆市,中正區,社寮里,117,14.71%
基隆市,中正區,和憲里,74,17.73%
基隆市,中正區,平寮里,80,13.95%
基隆市,中正區,八斗里,76,12.07%
基隆市,中正區,碧砂里,93,14.46%
基隆市,中正區,長潭里,28,15.07%
基隆市,中正區,砂子里,575,13.87%
基隆市,中正區,中正里,134,13.78%
基隆市,中正區,正濱里,76,10.73%
基隆市,中正區,新豐里,429,9.44%
基隆市,中正區,新富里,186,7.87%
基隆市,七堵區,長興里,133,7.85%
基隆市,七堵區,正光里,100,8.99%
基隆市,七堵區,富民里,135,8.62%
基隆市,七堵區,永平里,77,8.32%
基隆市,七堵區,永安里,144,13.67%
基隆市,七堵區,八德里,81,11.28%
基隆市,七堵區,自強里,81,15.14%
基隆市,七堵區,六堵里,109,9.69%
基隆市,七堵區,泰安里,184,8.02%
基隆市,七堵區,堵北里,89,5.75%
基隆市,七堵區,堵南里,93,8.93%
基隆市,七堵區,瑪南里,17,11.11%
基隆市,七堵區,瑪東里,27,21.11%
基隆市,七堵區,瑪西里,26,18.00%
基隆市,七堵區,友一里,116,9.06%
基隆市,七堵區,友二里,45,22.38%
基隆市,七堵區,正明里,62,6.73%
基隆市,七堵區,百福里,260,9.61%
基隆市,七堵區,實踐里,110,6.62%
基隆市,七堵區,長安里,191,14.05%
基隆市,暖暖區,八西里,67,9.78%
基隆市,暖暖區,八堵里,40,13.11%
基隆市,暖暖區,八南里,61,16.98%
基隆市,暖暖區,過港里,252,13.35%
基隆市,暖暖區,碇內里,135,9.80%
基隆市,暖暖區,碇和里,164,9.12%
基隆市,暖暖區,暖同里,88,8.16%
基隆市,暖暖區,暖暖里,98,8.23%
基隆市,暖暖區,暖東里,36,21.54%
基隆市,暖暖區,暖西里,229,10.63%
基隆市,暖暖區,八中里,44,14.47%
基隆市,暖暖區,碇安里,219,8.71%
基隆市,暖暖區,碇祥里,564,15.77%
基隆市,仁愛區,林泉里,110,14.68%
基隆市,仁愛區,花崗里,38,9.65%
基隆市,仁愛區,虹橋里,85,12.25%
基隆市,仁愛區,水錦里,85,11.75%
基隆市,仁愛區,智仁里,122,12.26%
基隆市,仁愛區,和明里,79,9.41%
基隆市,仁愛區,忠勇里,45,11.34%
基隆市,仁愛區,玉田里,77,16.36%
基隆市,仁愛區,仁德里,82,17.96%
基隆市,仁愛區,博愛里,56,7.69%
基隆市,仁愛區,福仁里,38,10.06%
基隆市,仁愛區,誠仁里,54,10.65%
基隆市,仁愛區,吉仁里,125,9.97%
基隆市,仁愛區,育仁里,54,14.08%
基隆市,仁愛區,英仁里,112,17.90%
基隆市,仁愛區,龍門里,65,16.25%
基隆市,仁愛區,德厚里,83,9.34%
基隆市,仁愛區,曲水里,72,14.55%
基隆市,仁愛區,崇文里,104,16.70%
基隆市,仁愛區,文安里,85,16.36%
基隆市,仁愛區,兆連里,60,13.89%
基隆市,仁愛區,獅球里,83,16.38%
基隆市,仁愛區,書院里,69,14.32%
基隆市,仁愛區,朝棟里,101,7.51%
基隆市,仁愛區,明德里,53,14.16%
基隆市,仁愛區,同風里,36,11.62%
基隆市,仁愛區,文昌里,72,16.77%
基隆市,仁愛區,新店里,75,21.49%
基隆市,仁愛區,光華里,72,7.14%
基隆市,中山區,新建里,52,12.43%
基隆市,中山區,安民里,77,13.33%
基隆市,中山區,安平里,63,15.81%
基隆市,中山區,中山里,66,15.84%
基隆市,中山區,民治里,66,16.22%
基隆市,中山區,中興里,155,17.58%
基隆市,中山區,仁正里,54,16.01%
基隆市,中山區,健民里,92,15.68%
基隆市,中山區,通化里,94,17.43%
基隆市,中山區,居仁里,131,19.61%
基隆市,中山區,通明里,142,16.91%
基隆市,中山區,協和里,92,14.70%
基隆市,中山區,文化里,67,15.10%
基隆市,中山區,仙洞里,53,16.19%
基隆市,中山區,太白里,81,20.39%
基隆市,中山區,西榮里,52,15.83%
基隆市,中山區,西華里,60,13.25%
基隆市,中山區,西定里,85,18.98%
基隆市,中山區,西康里,131,17.70%
基隆市,中山區,德和里,205,8.15%
基隆市,中山區,中和里,263,9.71%
基隆市,中山區,德安里,200,10.66%
基隆市,中山區,和平里,66,20.17%
基隆市,中山區,和慶里,282,9.54%
基隆市,安樂區,西川里,121,19.25%
基隆市,安樂區,定國里,78,14.39%
基隆市,安樂區,新西里,109,15.96%
基隆市,安樂區,定邦里,71,12.39%
基隆市,安樂區,慈仁里,53,12.35%
基隆市,安樂區,干城里,115,12.77%
基隆市,安樂區,永康里,97,10.98%
基隆市,安樂區,嘉仁里,194,12.41%
基隆市,安樂區,安和里,79,16.95%
基隆市,安樂區,樂一里,35,12.33%
基隆市,安樂區,外寮里,221,10.21%
基隆市,安樂區,中崙里,96,11.98%
基隆市,安樂區,內寮里,305,10.24%
基隆市,安樂區,新崙里,305,14.18%
基隆市,安樂區,三民里,131,10.09%
基隆市,安樂區,四維里,69,3.58%
基隆市,安樂區,五福里,90,5.71%
基隆市,安樂區,六合里,133,7.72%
基隆市,安樂區,七賢里,53,4.86%
基隆市,安樂區,鶯歌里,104,7.81%
基隆市,安樂區,武崙里,136,5.87%
基隆市,安樂區,長樂里,138,8.00%
基隆市,安樂區,興寮里,242,9.24%
基隆市,安樂區,鶯安里,635,17.77%
基隆市,安樂區,壯觀里,156,6.32%
基隆市,信義區,仁壽里,79,13.90%
基隆市,信義區,仁義里,57,9.53%
基隆市,信義區,義昭里,60,9.12%
基隆市,信義區,義幸里,136,10.85%
基隆市,信義區,義民里,51,13.61%
基隆市,信義區,義和里,99,15.53%
基隆市,信義區,智慧里,58,15.06%
基隆市,信義區,智誠里,111,15.31%
基隆市,信義區,禮儀里,119,14.47%
基隆市,信義區,禮東里,106,13.47%
基隆市,信義區,信綠里,137,13.71%
基隆市,信義區,東光里,112,12.42%
基隆市,信義區,東明里,192,10.82%
基隆市,信義區,東安里,186,13.83%
基隆市,信義區,孝岡里,50,8.67%
基隆市,信義區,東信里,182,9.00%
基隆市,信義區,孝深里,314,11.03%
基隆市,信義區,孝賢里,186,10.26%
基隆市,信義區,孝德里,113,10.03%
基隆市,信義區,孝忠里,207,6.57%
