縣市,鄉鎮市區,村里,101年宅數,101年比例
基隆市,中正區,德義里,78,21.15%
基隆市,中正區,正義里,122,18.31%
基隆市,中正區,信義里,75,16.88%
基隆市,中正區,義重里,107,17.52%
基隆市,中正區,港通里,130,17.77%
基隆市,中正區,中船里,120,14.60%
基隆市,中正區,正船里,71,15.16%
基隆市,中正區,入船里,100,21.35%
基隆市,中正區,中砂里,101,15.71%
基隆市,中正區,正砂里,213,16.35%
基隆市,中正區,真砂里,92,12.74%
基隆市,中正區,砂灣里,175,15.92%
基隆市,中正區,建國里,163,15.10%
基隆市,中正區,中濱里,114,17.58%
基隆市,中正區,海濱里,67,10.65%
基隆市,中正區,社寮里,99,12.55%
基隆市,中正區,和憲里,70,17.06%
基隆市,中正區,平寮里,92,15.93%
基隆市,中正區,八斗里,82,13.26%
基隆市,中正區,碧砂里,99,15.55%
基隆市,中正區,長潭里,31,16.22%
基隆市,中正區,砂子里,822,20.58%
基隆市,中正區,中正里,151,15.66%
基隆市,中正區,正濱里,91,12.76%
基隆市,中正區,新豐里,687,15.53%
基隆市,中正區,新富里,227,9.79%
基隆市,七堵區,長興里,148,8.84%
基隆市,七堵區,正光里,78,8.32%
基隆市,七堵區,富民里,137,8.76%
基隆市,七堵區,永平里,90,9.72%
基隆市,七堵區,永安里,98,9.90%
基隆市,七堵區,八德里,92,12.99%
基隆市,七堵區,自強里,174,33.33%
基隆市,七堵區,六堵里,93,9.12%
基隆市,七堵區,泰安里,246,11.23%
基隆市,七堵區,堵北里,130,8.61%
基隆市,七堵區,堵南里,115,11.27%
基隆市,七堵區,瑪南里,22,14.95%
基隆市,七堵區,瑪東里,21,17.86%
基隆市,七堵區,瑪西里,21,15.63%
基隆市,七堵區,友一里,159,12.66%
基隆市,七堵區,友二里,32,17.16%
基隆市,七堵區,正明里,73,7.89%
基隆市,七堵區,百福里,201,7.82%
基隆市,七堵區,實踐里,110,6.90%
基隆市,七堵區,長安里,171,13.17%
基隆市,暖暖區,八西里,82,11.97%
基隆市,暖暖區,八堵里,42,13.65%
基隆市,暖暖區,八南里,38,13.13%
基隆市,暖暖區,過港里,288,15.60%
基隆市,暖暖區,碇內里,111,10.17%
基隆市,暖暖區,碇和里,217,12.08%
基隆市,暖暖區,暖同里,111,10.36%
基隆市,暖暖區,暖暖里,135,11.81%
基隆市,暖暖區,暖東里,35,21.26%
基隆市,暖暖區,暖西里,212,10.54%
基隆市,暖暖區,八中里,68,22.22%
基隆市,暖暖區,碇安里,231,9.97%
基隆市,暖暖區,碇祥里,946,26.49%
基隆市,仁愛區,林泉里,124,16.64%
基隆市,仁愛區,花崗里,57,15.11%
基隆市,仁愛區,虹橋里,109,15.83%
基隆市,仁愛區,水錦里,118,16.07%
基隆市,仁愛區,智仁里,140,14.19%
基隆市,仁愛區,和明里,119,14.23%
基隆市,仁愛區,忠勇里,65,15.93%
基隆市,仁愛區,玉田里,76,15.97%
基隆市,仁愛區,仁德里,91,20.94%
基隆市,仁愛區,博愛里,59,8.00%
基隆市,仁愛區,福仁里,36,9.84%
基隆市,仁愛區,誠仁里,55,10.98%
基隆市,仁愛區,吉仁里,149,11.92%
基隆市,仁愛區,育仁里,52,13.53%
基隆市,仁愛區,英仁里,98,16.12%
基隆市,仁愛區,龍門里,89,22.09%
基隆市,仁愛區,德厚里,75,8.54%
基隆市,仁愛區,曲水里,71,14.19%
基隆市,仁愛區,崇文里,140,22.81%
基隆市,仁愛區,文安里,106,20.75%
基隆市,仁愛區,兆連里,53,12.30%
基隆市,仁愛區,獅球里,89,17.52%
基隆市,仁愛區,書院里,62,12.75%
基隆市,仁愛區,朝棟里,117,8.75%
基隆市,仁愛區,明德里,61,16.11%
基隆市,仁愛區,同風里,55,17.67%
基隆市,仁愛區,文昌里,81,19.68%
基隆市,仁愛區,新店里,82,24.05%
基隆市,仁愛區,光華里,73,7.27%
基隆市,中山區,新建里,95,22.63%
基隆市,中山區,安民里,93,16.07%
基隆市,中山區,安平里,61,15.17%
基隆市,中山區,中山里,73,17.73%
基隆市,中山區,民治里,70,16.62%
基隆市,中山區,中興里,158,17.32%
基隆市,中山區,仁正里,40,12.01%
基隆市,中山區,健民里,97,16.60%
基隆市,中山區,通化里,83,15.20%
基隆市,中山區,居仁里,136,20.23%
基隆市,中山區,通明里,111,13.22%
基隆市,中山區,協和里,90,14.68%
基隆市,中山區,文化里,78,17.71%
基隆市,中山區,仙洞里,61,18.64%
基隆市,中山區,太白里,82,20.85%
基隆市,中山區,西榮里,54,16.19%
基隆市,中山區,西華里,69,15.21%
基隆市,中山區,西定里,94,21.02%
基隆市,中山區,西康里,133,18.42%
基隆市,中山區,德和里,229,9.10%
基隆市,中山區,中和里,319,11.82%
基隆市,中山區,德安里,222,12.03%
基隆市,中山區,和平里,66,20.41%
基隆市,中山區,和慶里,302,10.26%
基隆市,安樂區,西川里,110,17.72%
基隆市,安樂區,定國里,94,16.31%
基隆市,安樂區,新西里,123,17.99%
基隆市,安樂區,定邦里,64,11.21%
基隆市,安樂區,慈仁里,78,18.45%
基隆市,安樂區,干城里,132,14.67%
基隆市,安樂區,永康里,117,13.32%
基隆市,安樂區,嘉仁里,211,13.56%
基隆市,安樂區,安和里,70,14.86%
基隆市,安樂區,樂一里,38,13.64%
基隆市,安樂區,外寮里,212,9.80%
基隆市,安樂區,中崙里,89,11.78%
基隆市,安樂區,內寮里,417,14.27%
基隆市,安樂區,新崙里,266,13.37%
基隆市,安樂區,三民里,179,13.75%
基隆市,安樂區,四維里,90,4.79%
基隆市,安樂區,五福里,111,7.12%
基隆市,安樂區,六合里,148,8.63%
基隆市,安樂區,七賢里,52,4.78%
基隆市,安樂區,鶯歌里,106,7.85%
基隆市,安樂區,武崙里,180,7.86%
基隆市,安樂區,長樂里,159,9.17%
基隆市,安樂區,興寮里,298,11.50%
基隆市,安樂區,鶯安里,136,8.21%
基隆市,安樂區,壯觀里,228,9.78%
基隆市,信義區,仁壽里,69,12.47%
基隆市,信義區,仁義里,59,9.86%
基隆市,信義區,義昭里,49,11.15%
基隆市,信義區,義幸里,142,11.44%
基隆市,信義區,義民里,55,14.78%
基隆市,信義區,義和里,84,13.36%
基隆市,信義區,智慧里,56,16.86%
基隆市,信義區,智誠里,142,19.36%
基隆市,信義區,禮儀里,132,16.08%
基隆市,信義區,禮東里,98,12.32%
基隆市,信義區,信綠里,150,15.07%
基隆市,信義區,東光里,141,15.60%
基隆市,信義區,東明里,253,14.28%
基隆市,信義區,東安里,199,14.85%
基隆市,信義區,孝岡里,81,14.12%
基隆市,信義區,東信里,360,18.02%
基隆市,信義區,孝深里,264,15.80%
基隆市,信義區,孝賢里,250,13.79%
基隆市,信義區,孝德里,118,13.63%
基隆市,信義區,孝忠里,255,8.45%
