縣市,鄉鎮市區,村里,102年宅數,102年比例
高雄市,鹽埕區,藍橋里,70,10.88%
高雄市,鹽埕區,慈愛里,15,8.47%
高雄市,鹽埕區,博愛里,34,11.81%
高雄市,鹽埕區,壽星里,245,21.62%
高雄市,鹽埕區,中山里,66,13.16%
高雄市,鹽埕區,教仁里,95,10.12%
高雄市,鹽埕區,新樂里,53,12.50%
高雄市,鹽埕區,中原里,26,10.09%
高雄市,鹽埕區,光明里,117,15.58%
高雄市,鹽埕區,育仁里,58,14.25%
高雄市,鹽埕區,河濱里,108,13.62%
高雄市,鹽埕區,沙地里,42,13.88%
高雄市,鹽埕區,南端里,66,12.92%
高雄市,鹽埕區,港都里,103,14.43%
高雄市,鹽埕區,江西里,55,13.15%
高雄市,鹽埕區,新豐里,47,11.03%
高雄市,鹽埕區,府北里,457,26.84%
高雄市,鹽埕區,陸橋里,34,6.72%
高雄市,鹽埕區,瀨南里,35,13.51%
高雄市,鹽埕區,新化里,17,7.14%
高雄市,鹽埕區,江南里,30,12.15%
高雄市,鼓山區,鼓峰里,70,7.68%
高雄市,鼓山區,雄峰里,113,10.96%
高雄市,鼓山區,前峰里,179,9.45%
高雄市,鼓山區,光榮里,83,6.47%
高雄市,鼓山區,民族里,39,7.47%
高雄市,鼓山區,內惟里,54,12.83%
高雄市,鼓山區,建國里,87,9.75%
高雄市,鼓山區,忠正里,131,7.83%
高雄市,鼓山區,自強里,7,8.97%
高雄市,鼓山區,龍井里,73,13.56%
高雄市,鼓山區,正德里,117,13.84%
高雄市,鼓山區,平和里,111,7.91%
高雄市,鼓山區,民強里,36,3.69%
高雄市,鼓山區,厚生里,158,11.08%
高雄市,鼓山區,龍子里,1071,12.53%
高雄市,鼓山區,龍水里,1695,14.37%
高雄市,鼓山區,明誠里,1064,11.94%
高雄市,鼓山區,華豐里,148,8.02%
高雄市,鼓山區,裕興里,160,10.36%
高雄市,鼓山區,裕豐里,100,8.30%
高雄市,鼓山區,鼓岩里,62,12.19%
高雄市,鼓山區,樹德里,32,7.77%
高雄市,鼓山區,寶樹里,30,8.10%
高雄市,鼓山區,興宗里,55,9.66%
高雄市,鼓山區,光化里,48,8.94%
高雄市,鼓山區,山下里,115,15.09%
高雄市,鼓山區,河邊里,77,13.04%
高雄市,鼓山區,綠川里,64,10.69%
高雄市,鼓山區,登山里,50,17.54%
高雄市,鼓山區,峰南里,32,9.85%
高雄市,鼓山區,麗興里,33,7.90%
高雄市,鼓山區,新民里,39,10.43%
高雄市,鼓山區,延平里,23,7.97%
高雄市,鼓山區,維生里,104,17.41%
高雄市,鼓山區,惠安里,58,11.53%
高雄市,鼓山區,壽山里,54,9.61%
高雄市,鼓山區,哨船頭里,71,13.86%
高雄市,鼓山區,桃源里,28,18.60%
高雄市,左營區,進學里,95,13.44%
