縣市,鄉鎮市區,村里,107年宅數,107年比例
高雄市,鹽埕區,藍橋里,88,13.55%
高雄市,鹽埕區,慈愛里,21,11.76%
高雄市,鹽埕區,博愛里,37,12.69%
高雄市,鹽埕區,壽星里,239,21.07%
高雄市,鹽埕區,中山里,144,24.24%
高雄市,鹽埕區,教仁里,93,9.89%
高雄市,鹽埕區,新樂里,62,14.62%
高雄市,鹽埕區,中原里,26,9.87%
高雄市,鹽埕區,光明里,130,16.91%
高雄市,鹽埕區,育仁里,103,22.47%
高雄市,鹽埕區,河濱里,94,12.00%
高雄市,鹽埕區,沙地里,34,11.21%
高雄市,鹽埕區,南端里,99,16.87%
高雄市,鹽埕區,港都里,103,14.43%
高雄市,鹽埕區,江西里,46,9.90%
高雄市,鹽埕區,新豐里,47,10.90%
高雄市,鹽埕區,府北里,440,23.75%
高雄市,鹽埕區,陸橋里,40,7.77%
高雄市,鹽埕區,瀨南里,45,17.04%
高雄市,鹽埕區,新化里,17,7.11%
高雄市,鹽埕區,江南里,35,14.22%
高雄市,鼓山區,鼓峰里,83,9.08%
高雄市,鼓山區,雄峰里,93,9.05%
高雄市,鼓山區,前峰里,181,9.53%
高雄市,鼓山區,光榮里,200,14.17%
高雄市,鼓山區,民族里,52,9.96%
高雄市,鼓山區,內惟里,55,11.57%
高雄市,鼓山區,建國里,124,12.01%
高雄市,鼓山區,忠正里,172,10.24%
高雄市,鼓山區,自強里,7,7.69%
高雄市,鼓山區,龍井里,83,15.30%
高雄市,鼓山區,正德里,102,12.10%
高雄市,鼓山區,平和里,103,7.33%
高雄市,鼓山區,民強里,65,6.77%
高雄市,鼓山區,厚生里,127,9.28%
高雄市,鼓山區,龍子里,1226,12.85%
高雄市,鼓山區,龍水里,1823,12.64%
高雄市,鼓山區,明誠里,896,9.62%
高雄市,鼓山區,華豐里,132,7.02%
高雄市,鼓山區,裕興里,152,9.83%
高雄市,鼓山區,裕豐里,125,10.27%
高雄市,鼓山區,鼓岩里,77,15.46%
高雄市,鼓山區,樹德里,36,8.56%
高雄市,鼓山區,寶樹里,43,11.29%
高雄市,鼓山區,興宗里,52,9.07%
高雄市,鼓山區,光化里,49,9.23%
高雄市,鼓山區,山下里,93,12.18%
高雄市,鼓山區,河邊里,75,12.74%
高雄市,鼓山區,綠川里,77,12.72%
高雄市,鼓山區,登山里,52,18.66%
高雄市,鼓山區,峰南里,46,13.90%
高雄市,鼓山區,麗興里,54,11.43%
高雄市,鼓山區,新民里,38,10.28%
高雄市,鼓山區,延平里,33,11.19%
高雄市,鼓山區,維生里,111,18.70%
高雄市,鼓山區,惠安里,60,11.86%
高雄市,鼓山區,壽山里,43,7.74%
高雄市,鼓山區,哨船頭里,70,13.76%
高雄市,鼓山區,桃源里,44,27.91%
高雄市,左營區,進學里,92,13.28%
高雄市,左營區,尾西里,63,13.13%
高雄市,左營區,頂北里,48,18.22%
高雄市,左營區,中北里,44,18.44%
高雄市,左營區,中南里,27,13.29%
