縣市,鄉鎮市區,村里,107年宅數,107年比例
桃園市,桃園區,文化里,468,60.44%
桃園市,桃園區,文明里,63,10.32%
桃園市,桃園區,武陵里,215,16.13%
桃園市,桃園區,大林里,189,5.96%
桃園市,桃園區,忠義里,156,8.80%
桃園市,桃園區,會稽里,394,8.48%
桃園市,桃園區,長美里,113,19.27%
桃園市,桃園區,民生里,134,15.35%
桃園市,桃園區,永興里,133,14.82%
桃園市,桃園區,汴洲里,543,21.90%
桃園市,桃園區,永安里,165,7.91%
桃園市,桃園區,東埔里,195,8.88%
桃園市,桃園區,東門里,231,14.18%
桃園市,桃園區,東山里,228,17.82%
桃園市,桃園區,萬壽里,54,11.70%
桃園市,桃園區,長安里,131,8.30%
桃園市,桃園區,中埔里,344,34.81%
桃園市,桃園區,西埔里,103,9.18%
桃園市,桃園區,西門里,148,15.37%
桃園市,桃園區,中和里,84,12.86%
桃園市,桃園區,文昌里,33,9.86%
桃園市,桃園區,新埔里,392,8.29%
桃園市,桃園區,中山里,326,10.29%
桃園市,桃園區,慈文里,261,9.42%
桃園市,桃園區,西湖里,77,10.71%
桃園市,桃園區,南門里,242,9.67%
桃園市,桃園區,南華里,57,9.22%
桃園市,桃園區,玉山里,172,7.95%
桃園市,桃園區,中成里,120,6.57%
桃園市,桃園區,中正里,955,27.74%
桃園市,桃園區,北門里,89,9.73%
桃園市,桃園區,雲林里,137,5.11%
桃園市,桃園區,福林里,155,7.35%
桃園市,桃園區,光興里,212,10.40%
桃園市,桃園區,龍山里,185,11.69%
桃園市,桃園區,龍岡里,220,8.25%
桃園市,桃園區,成功里,206,11.59%
桃園市,桃園區,青溪里,138,7.69%
桃園市,桃園區,朝陽里,149,14.88%
桃園市,桃園區,中興里,369,15.19%
桃園市,桃園區,豐林里,230,8.74%
桃園市,桃園區,建國里,236,9.11%
桃園市,桃園區,大豐里,157,7.61%
桃園市,桃園區,福安里,216,9.99%
桃園市,桃園區,三民里,210,10.65%
桃園市,桃園區,大興里,270,9.06%
桃園市,桃園區,春日里,232,8.21%
桃園市,桃園區,信光里,238,7.36%
桃園市,桃園區,中寧里,386,10.52%
桃園市,桃園區,同安里,775,16.13%
桃園市,桃園區,莊敬里,443,9.87%
桃園市,桃園區,文中里,214,18.97%
桃園市,桃園區,泰山里,175,10.40%
桃園市,桃園區,中路里,180,9.06%
桃園市,桃園區,中德里,175,6.53%
桃園市,桃園區,龍祥里,308,13.25%
桃園市,桃園區,大有里,376,11.62%
桃園市,桃園區,寶山里,281,7.10%
桃園市,桃園區,龍鳳里,282,8.30%
桃園市,桃園區,龍安里,231,8.85%
桃園市,桃園區,自強里,373,9.65%
桃園市,桃園區,中信里,294,10.35%
桃園市,桃園區,長德里,177,7.81%
桃園市,桃園區,中平里,260,10.86%
桃園市,桃園區,中原里,121,5.92%
桃園市,桃園區,中泰里,144,7.83%
桃園市,桃園區,南埔里,251,10.49%
桃園市,桃園區,寶慶里,297,9.22%
桃園市,桃園區,北埔里,183,8.03%
桃園市,桃園區,中聖里,252,8.92%
桃園市,桃園區,龍壽里,384,13.02%
桃園市,桃園區,同德里,214,7.10%
桃園市,桃園區,明德里,111,7.48%
桃園市,桃園區,寶安里,284,7.50%
桃園市,桃園區,瑞慶里,242,8.34%
桃園市,桃園區,三元里,211,12.25%
桃園市,桃園區,大樹里,668,42.59%
桃園市,桃園區,大業里,735,33.33%
桃園市,桃園區,福元里,357,16.67%
桃園市,中壢區,龍平里,134,10.04%
桃園市,中壢區,龍昌里,167,7.21%
桃園市,中壢區,仁德里,160,10.48%
桃園市,中壢區,永興里,108,18.57%
桃園市,中壢區,內壢里,95,10.54%
桃園市,中壢區,成功里,90,6.27%
桃園市,中壢區,光明里,270,10.00%
桃園市,中壢區,自立里,126,5.44%
桃園市,中壢區,自強里,98,6.23%
桃園市,中壢區,中堅里,168,9.93%
桃園市,中壢區,龍興里,210,10.53%
桃園市,中壢區,仁美里,262,9.26%
桃園市,中壢區,仁愛里,111,8.50%
桃園市,中壢區,新街里,472,27.85%
桃園市,中壢區,中央里,153,8.96%
桃園市,中壢區,普仁里,735,15.81%
