縣市,鄉鎮市區,村里,107年宅數,107年比例
嘉義市,東區,荖藤里,298,13.16%
嘉義市,東區,後湖里,146,9.61%
嘉義市,東區,仁義里,105,8.15%
嘉義市,東區,中庄里,209,12.89%
嘉義市,東區,頂庄里,78,8.71%
嘉義市,東區,圳頭里,216,10.61%
嘉義市,東區,新店里,139,7.87%
嘉義市,東區,後庄里,133,8.41%
嘉義市,東區,王田里,155,12.31%
嘉義市,東區,東川里,142,14.02%
嘉義市,東區,太平里,197,9.39%
嘉義市,東區,盧厝里,140,17.16%
嘉義市,東區,鹿寮里,60,14.98%
嘉義市,東區,長竹里,177,12.42%
嘉義市,東區,短竹里,148,10.47%
嘉義市,東區,新開里,171,16.56%
嘉義市,東區,宣信里,91,13.19%
嘉義市,東區,興南里,146,16.91%
嘉義市,東區,豐年里,122,17.59%
嘉義市,東區,芳草里,288,14.66%
嘉義市,東區,芳安里,141,14.48%
嘉義市,東區,頂寮里,114,10.47%
嘉義市,東區,安寮里,159,11.68%
嘉義市,東區,興安里,141,14.66%
嘉義市,東區,興村里,243,12.86%
嘉義市,東區,興仁里,125,8.06%
嘉義市,東區,過溝里,65,6.49%
嘉義市,東區,民族里,116,13.55%
嘉義市,東區,朝陽里,128,13.82%
嘉義市,東區,華南里,183,17.11%
嘉義市,東區,東興里,105,10.03%
嘉義市,東區,中山里,200,17.65%
嘉義市,東區,中央里,133,11.46%
嘉義市,東區,林森里,68,7.62%
嘉義市,東區,北門里,199,20.13%
嘉義市,東區,蘭潭里,225,14.97%
嘉義市,東區,文雅里,208,9.52%
嘉義市,東區,安業里,43,4.86%
嘉義市,東區,義教里,119,9.96%
嘉義市,西區,香湖里,41,12.50%
嘉義市,西區,湖邊里,137,15.38%
嘉義市,西區,北榮里,214,17.76%
嘉義市,西區,重興里,193,18.69%
嘉義市,西區,竹圍里,732,30.93%
嘉義市,西區,新厝里,148,9.14%
嘉義市,西區,保安里,179,10.97%
嘉義市,西區,北湖里,247,21.89%
嘉義市,西區,下埤里,65,11.21%
嘉義市,西區,竹村里,0,0.00%
嘉義市,西區,大溪里,155,18.67%
嘉義市,西區,福全里,496,20.65%
嘉義市,西區,西平里,163,11.08%
嘉義市,西區,磚?里,0,0.00%
嘉義市,西區,港坪里,99,6.99%
嘉義市,西區,頭港里,88,12.78%
嘉義市,西區,劉厝里,226,7.69%
嘉義市,西區,新西里,87,9.46%
嘉義市,西區,書院里,207,18.58%
嘉義市,西區,培元里,281,32.74%
嘉義市,西區,垂楊里,249,24.59%
嘉義市,西區,車店里,414,15.84%
嘉義市,西區,福民里,421,19.89%
嘉義市,西區,湖內里,308,22.66%
嘉義市,西區,美源里,285,16.38%
嘉義市,西區,育英里,116,12.77%
嘉義市,西區,致遠里,224,24.21%
嘉義市,西區,光路里,254,11.98%
嘉義市,西區,翠岱里,311,38.71%
嘉義市,西區,自強里,110,14.05%
嘉義市,西區,永和里,228,20.25%
嘉義市,西區,新富里,168,19.42%
嘉義市,西區,文化里,201,15.40%
嘉義市,西區,西榮里,295,20.41%
嘉義市,西區,國華里,296,32.73%
嘉義市,西區,番社里,178,22.73%
嘉義市,西區,導明里,214,26.32%
嘉義市,西區,慶安里,180,25.00%
嘉義市,西區,後驛里,254,22.41%
嘉義市,西區,福安里,244,12.50%
嘉義市,西區,獅子里,139,11.67%
嘉義市,西區,紅瓦里,61,11.92%
嘉義市,西區,保福里,187,9.89%
嘉義市,西區,保生里,477,24.31%
嘉義市,西區,北新里,29,7.69%
