縣市,鄉鎮市區,村里,107年宅數,107年比例
臺北市,松山區,莊敬里,64,3.95%
臺北市,松山區,東榮里,82,3.43%
臺北市,松山區,三民里,106,4.34%
臺北市,松山區,新益里,58,3.86%
臺北市,松山區,富錦里,87,4.76%
臺北市,松山區,新東里,128,7.25%
臺北市,松山區,富泰里,140,7.51%
臺北市,松山區,介壽里,61,5.03%
臺北市,松山區,精忠里,77,5.55%
臺北市,松山區,東光里,160,6.21%
臺北市,松山區,龍田里,117,3.71%
臺北市,松山區,東昌里,38,4.52%
臺北市,松山區,東勢里,120,8.50%
臺北市,松山區,中華里,81,4.19%
臺北市,松山區,民有里,156,4.92%
臺北市,松山區,民福里,102,4.16%
臺北市,松山區,慈祐里,356,11.43%
臺北市,松山區,安平里,292,8.76%
臺北市,松山區,鵬程里,125,6.43%
臺北市,松山區,自強里,110,3.43%
臺北市,松山區,吉祥里,151,5.13%
臺北市,松山區,新聚里,161,5.58%
臺北市,松山區,復盛里,92,4.43%
臺北市,松山區,中正里,282,9.98%
臺北市,松山區,中崙里,124,9.03%
臺北市,松山區,美仁里,54,5.40%
臺北市,松山區,吉仁里,52,4.60%
臺北市,松山區,敦化里,76,4.22%
臺北市,松山區,復源里,36,3.78%
臺北市,松山區,復建里,79,5.54%
臺北市,松山區,復勢里,256,11.44%
臺北市,松山區,福成里,33,4.34%
臺北市,松山區,松基里,58,4.07%
臺北市,信義區,西村里,62,4.35%
臺北市,信義區,正和里,123,7.71%
臺北市,信義區,興隆里,58,5.22%
臺北市,信義區,中興里,100,6.21%
臺北市,信義區,新仁里,210,15.26%
臺北市,信義區,興雅里,111,5.45%
臺北市,信義區,敦厚里,129,5.93%
臺北市,信義區,廣居里,87,3.66%
臺北市,信義區,安康里,294,6.82%
臺北市,信義區,六藝里,71,6.58%
臺北市,信義區,雅祥里,181,9.38%
臺北市,信義區,五常里,118,9.13%
臺北市,信義區,五全里,97,5.59%
臺北市,信義區,永吉里,55,4.71%
臺北市,信義區,長春里,52,3.86%
臺北市,信義區,四育里,94,5.26%
臺北市,信義區,四維里,72,3.96%
臺北市,信義區,永春里,150,8.89%
臺北市,信義區,富台里,91,5.20%
臺北市,信義區,國業里,99,4.24%
臺北市,信義區,松隆里,40,6.33%
臺北市,信義區,松友里,85,4.35%
臺北市,信義區,松光里,74,4.24%
臺北市,信義區,中坡里,50,3.58%
臺北市,信義區,中行里,80,3.35%
臺北市,信義區,大道里,83,3.98%
臺北市,信義區,大仁里,47,3.30%
臺北市,信義區,景新里,90,4.62%
臺北市,信義區,惠安里,107,4.79%
臺北市,信義區,三張里,132,4.32%
臺北市,信義區,三犁里,26,12.25%
臺北市,信義區,六合里,144,6.01%
臺北市,信義區,泰和里,223,7.83%
臺北市,信義區,景聯里,85,5.18%
臺北市,信義區,景勤里,67,4.91%
臺北市,信義區,雙和里,109,4.09%
臺北市,信義區,嘉興里,49,4.35%
臺北市,信義區,黎順里,120,7.33%
臺北市,信義區,黎平里,130,4.75%
臺北市,信義區,黎忠里,61,3.62%
臺北市,信義區,黎安里,20,5.18%
臺北市,大安區,德安里,126,6.31%
臺北市,大安區,仁慈里,122,7.70%
臺北市,大安區,和安里,147,7.27%
