縣市,鄉鎮市區,村里,106年宅數,106年比例
嘉義市,東區,荖藤里,327,14.49%
嘉義市,東區,後湖里,118,7.72%
嘉義市,東區,仁義里,101,7.83%
嘉義市,東區,中庄里,190,11.68%
嘉義市,東區,頂庄里,80,8.87%
嘉義市,東區,圳頭里,206,10.29%
嘉義市,東區,新店里,157,8.94%
嘉義市,東區,後庄里,138,8.83%
嘉義市,東區,王田里,144,11.48%
嘉義市,東區,東川里,159,15.76%
嘉義市,東區,太平里,180,8.59%
嘉義市,東區,盧厝里,143,17.72%
嘉義市,東區,鹿寮里,52,13.12%
嘉義市,東區,長竹里,165,11.69%
嘉義市,東區,短竹里,144,10.24%
嘉義市,東區,新開里,151,14.62%
嘉義市,東區,宣信里,86,12.48%
嘉義市,東區,興南里,142,16.58%
嘉義市,東區,豐年里,123,17.72%
嘉義市,東區,芳草里,287,14.62%
嘉義市,東區,芳安里,138,14.13%
嘉義市,東區,頂寮里,132,12.05%
嘉義市,東區,安寮里,154,11.32%
嘉義市,東區,興安里,85,9.58%
嘉義市,東區,興村里,234,12.38%
嘉義市,東區,興仁里,135,8.72%
嘉義市,東區,過溝里,65,6.46%
嘉義市,東區,民族里,98,11.41%
嘉義市,東區,朝陽里,113,12.18%
嘉義市,東區,華南里,164,15.36%
嘉義市,東區,東興里,97,9.38%
嘉義市,東區,中山里,182,16.00%
嘉義市,東區,中央里,114,9.81%
嘉義市,東區,林森里,73,8.14%
嘉義市,東區,北門里,179,17.95%
嘉義市,東區,蘭潭里,262,17.49%
嘉義市,東區,文雅里,292,13.45%
嘉義市,東區,安業里,52,5.95%
嘉義市,東區,義教里,119,10.04%
嘉義市,西區,香湖里,37,11.11%
嘉義市,西區,湖邊里,130,14.58%
嘉義市,西區,北榮里,167,13.87%
嘉義市,西區,重興里,274,26.47%
嘉義市,西區,竹圍里,783,33.80%
嘉義市,西區,新厝里,205,12.63%
嘉義市,西區,保安里,228,14.00%
嘉義市,西區,北湖里,107,9.77%
嘉義市,西區,下埤里,69,11.97%
嘉義市,西區,竹村里,66,12.50%
嘉義市,西區,大溪里,239,28.89%
嘉義市,西區,福全里,603,25.06%
嘉義市,西區,西平里,175,11.90%
嘉義市,西區,磚?里,357,19.42%
嘉義市,西區,港坪里,118,8.41%
嘉義市,西區,頭港里,44,6.73%
嘉義市,西區,劉厝里,265,9.04%
嘉義市,西區,新西里,84,9.09%
嘉義市,西區,書院里,203,18.27%
嘉義市,西區,培元里,280,32.43%
嘉義市,西區,垂楊里,265,26.15%
嘉義市,西區,車店里,473,18.21%
嘉義市,西區,福民里,387,18.34%
嘉義市,西區,湖內里,159,11.88%
嘉義市,西區,美源里,293,16.86%
嘉義市,西區,育英里,188,20.83%
嘉義市,西區,致遠里,241,26.04%
嘉義市,西區,光路里,387,18.27%
嘉義市,西區,翠岱里,418,52.17%
嘉義市,西區,自強里,210,26.85%
嘉義市,西區,永和里,271,24.05%
嘉義市,西區,新富里,191,22.14%
嘉義市,西區,文化里,179,13.68%
嘉義市,西區,西榮里,270,18.68%
嘉義市,西區,國華里,244,27.18%
嘉義市,西區,番社里,152,19.40%
嘉義市,西區,導明里,143,17.54%
嘉義市,西區,慶安里,174,24.03%
嘉義市,西區,後驛里,263,23.08%
嘉義市,西區,福安里,290,14.89%
嘉義市,西區,獅子里,164,13.79%
嘉義市,西區,紅瓦里,46,9.14%
嘉義市,西區,保福里,238,12.64%
嘉義市,西區,保生里,611,31.47%
嘉義市,西區,北新里,34,9.03%
