縣市,鄉鎮市區,村里,103年宅數,103年比例
臺中市,中區,繼光里,157,19.61%
臺中市,中區,大墩里,271,24.18%
臺中市,中區,綠川里,282,28.42%
臺中市,中區,公園里,218,26.25%
臺中市,中區,光復里,267,23.60%
臺中市,中區,柳川里,495,30.91%
臺中市,中區,大誠里,402,22.71%
臺中市,中區,中華里,277,19.18%
臺中市,東區,新庄里,339,20.65%
臺中市,東區,振興里,253,16.16%
臺中市,東區,東橋里,143,9.82%
臺中市,東區,東興里,125,9.74%
臺中市,東區,干城里,187,15.12%
臺中市,東區,泉源里,119,15.23%
臺中市,東區,旱溪里,115,13.05%
臺中市,東區,樂成里,113,14.14%
臺中市,東區,東門里,200,8.88%
臺中市,東區,十甲里,228,12.34%
臺中市,東區,東南里,253,14.42%
臺中市,東區,東勢里,181,15.17%
臺中市,東區,合作里,187,9.74%
臺中市,東區,富台里,110,11.85%
臺中市,東區,富仁里,238,11.21%
臺中市,東區,東信里,358,9.88%
臺中市,東區,東英里,282,9.86%
臺中市,南區,城隍里,193,10.74%
臺中市,南區,國光里,288,13.06%
臺中市,南區,南門里,288,12.71%
臺中市,南區,德義里,241,11.61%
臺中市,南區,積善里,147,9.08%
臺中市,南區,江川里,125,8.05%
臺中市,南區,新榮里,375,11.33%
臺中市,南區,福興里,178,9.59%
臺中市,南區,福平里,235,9.73%
臺中市,南區,和平里,241,8.76%
臺中市,南區,永興里,267,6.81%
臺中市,南區,樹義里,406,8.19%
臺中市,南區,樹德里,450,10.58%
臺中市,南區,西川里,154,7.54%
臺中市,南區,長春里,153,15.07%
臺中市,南區,長榮里,168,12.61%
臺中市,南區,福順里,283,9.52%
臺中市,南區,平和里,142,9.18%
臺中市,南區,南和里,173,5.97%
臺中市,南區,永和里,220,9.06%
臺中市,南區,工學里,222,6.64%
臺中市,南區,崇倫里,225,8.06%
臺中市,西區,民生里,141,17.47%
臺中市,西區,利民里,95,14.40%
臺中市,西區,三民里,156,20.91%
臺中市,西區,東昇里,123,10.65%
臺中市,西區,廣民里,86,13.41%
臺中市,西區,平和里,195,12.89%
臺中市,西區,公民里,294,11.57%
臺中市,西區,藍興里,243,12.70%
臺中市,西區,公?里,541,14.54%
臺中市,西區,和龍里,189,12.68%
臺中市,西區,民龍里,330,12.88%
臺中市,西區,後龍里,381,16.07%
臺中市,西區,安龍里,302,15.88%
臺中市,西區,吉龍里,274,7.81%
臺中市,西區,昇平里,384,11.80%
臺中市,西區,忠明里,505,12.01%
臺中市,西區,公正里,212,7.02%
臺中市,西區,土庫里,216,7.55%
臺中市,西區,忠誠里,302,10.28%
臺中市,西區,公益里,89,6.36%
臺中市,西區,中興里,139,7.50%
臺中市,西區,公平里,259,8.19%
臺中市,西區,公德里,205,8.88%
臺中市,西區,?龍里,115,8.41%
臺中市,西區,大忠里,269,11.83%
臺中市,北區,光大里,215,14.93%
臺中市,北區,文莊里,198,11.45%
臺中市,北區,五常里,89,12.01%
臺中市,北區,新興里,114,13.79%
臺中市,北區,新北里,279,17.05%
臺中市,北區,樂英里,109,8.87%
臺中市,北區,錦村里,182,11.84%
臺中市,北區,建成里,332,11.70%
臺中市,北區,錦洲里,222,12.72%
臺中市,北區,金華里,164,11.84%
臺中市,北區,金龍里,478,17.12%
臺中市,北區,邱厝里,196,13.25%
臺中市,北區,建興里,352,10.82%
臺中市,北區,頂厝里,317,12.11%
臺中市,北區,賴厝里,303,12.41%
臺中市,北區,賴村里,440,12.32%
臺中市,北區,育德里,380,15.09%
臺中市,北區,淡溝里,259,8.71%
臺中市,北區,中達里,125,8.99%
臺中市,北區,錦祥里,328,14.67%
臺中市,北區,健行里,422,12.53%
臺中市,北區,明德里,275,10.33%
臺中市,北區,長青里,248,8.56%
臺中市,北區,賴明里,264,11.30%
臺中市,北區,賴興里,171,8.61%
臺中市,北區,中正里,146,21.06%
臺中市,北區,六合里,229,19.96%
臺中市,北區,大湖里,264,19.05%
臺中市,北區,錦平里,220,15.08%
臺中市,北區,建德里,178,11.78%
臺中市,北區,崇德里,167,9.57%
臺中市,北區,賴旺里,270,10.98%
臺中市,北區,明新里,175,10.23%
臺中市,北區,立人里,149,8.90%
臺中市,北區,梅川里,136,9.26%
臺中市,北區,賴福里,187,10.07%
臺中市,西屯區,西安里,168,6.87%
臺中市,西屯區,西墩里,427,16.14%
臺中市,西屯區,潮洋里,398,17.11%
臺中市,西屯區,龍潭里,5,4.55%
臺中市,西屯區,惠來里,1537,18.04%
臺中市,西屯區,上石里,322,8.10%
臺中市,西屯區,逢甲里,571,13.78%
臺中市,西屯區,鵬程里,70,5.50%
臺中市,西屯區,何安里,359,10.72%
臺中市,西屯區,何厝里,216,11.26%
臺中市,西屯區,大河里,131,8.84%
臺中市,西屯區,大石里,57,5.58%
臺中市,西屯區,大福里,134,8.43%
臺中市,西屯區,大鵬里,202,8.90%
臺中市,西屯區,港尾里,143,7.91%
臺中市,西屯區,廣福里,36,6.59%
臺中市,西屯區,林厝里,228,15.00%
臺中市,西屯區,永安里,417,6.85%
臺中市,西屯區,福安里,92,6.74%
臺中市,西屯區,協和里,259,14.85%
臺中市,西屯區,何仁里,345,10.91%
臺中市,西屯區,何德里,168,8.65%
臺中市,西屯區,何源里,214,7.28%
臺中市,西屯區,西平里,1273,19.16%
臺中市,西屯區,何南里,187,8.54%
臺中市,西屯區,至善里,264,8.86%
臺中市,西屯區,上安里,411,12.35%
臺中市,西屯區,上德里,139,6.83%
臺中市,西屯區,逢福里,271,8.65%
臺中市,西屯區,何明里,175,9.90%
臺中市,西屯區,何成里,361,9.54%
臺中市,西屯區,何福里,168,7.97%
臺中市,西屯區,福和里,126,7.55%
臺中市,西屯區,福中里,105,7.50%
臺中市,西屯區,福恩里,296,10.36%
臺中市,西屯區,福聯里,437,16.87%
臺中市,西屯區,福瑞里,130,8.13%
臺中市,西屯區,福林里,302,7.52%
臺中市,西屯區,福雅里,251,8.02%
臺中市,南屯區,南屯里,251,6.40%
臺中市,南屯區,豐樂里,447,9.77%
臺中市,南屯區,楓樹里,174,7.97%
臺中市,南屯區,中和里,87,5.94%
臺中市,南屯區,春社里,389,14.34%
臺中市,南屯區,春安里,41,12.55%
臺中市,南屯區,文山里,471,10.96%
臺中市,南屯區,新生里,16,5.73%
臺中市,南屯區,永定里,188,8.92%
臺中市,南屯區,三厝里,236,7.53%
臺中市,南屯區,溝墘里,204,8.46%
臺中市,南屯區,田心里,227,8.38%
臺中市,南屯區,黎明里,112,6.66%
臺中市,南屯區,鎮平里,19,5.79%
臺中市,南屯區,大同里,277,11.44%
臺中市,南屯區,文心里,192,8.99%
臺中市,南屯區,同心里,221,8.44%
臺中市,南屯區,向心里,183,8.83%
臺中市,南屯區,大誠里,249,10.36%
臺中市,南屯區,大興里,78,4.77%
臺中市,南屯區,大業里,267,8.39%
臺中市,南屯區,惠中里,389,10.53%
臺中市,南屯區,寶山里,199,8.47%
臺中市,南屯區,三和里,207,5.34%
臺中市,南屯區,三義里,207,6.53%
臺中市,北屯區,北興里,204,12.51%
臺中市,北屯區,北屯里,182,10.90%
臺中市,北屯區,三光里,346,10.18%
臺中市,北屯區,平田里,312,11.30%
